InvoiceNo,OrderValue,OrderSize
574710,506.51,253
574711,78.0,18
574713,237.57,106
574714,605.6,458
574715,346.35,93
574716,89.27,28
574717,324.8,160
574718,885.8000000000001,428
574719,365.15999999999997,260
574720,478.1,292
574721,324.64,192
574722,386.31,378
574723,102.84,34
574724,99.0,20
574725,143.76,72
574726,389.04,302
574727,128.54,22
574728,330.79,264
574729,19.9,2
574730,55.50000000000001,24
574731,35.400000000000006,12
574732,978.84,528
574733,1366.91,733
574734,377.01,189
574735,89.25999999999999,52
574736,113.39999999999999,36
574737,558.59,259
574738,249.64000000000001,139
574739,400.93,191
574740,6207.67,2708
574741,439.88,274
574742,5.0,4
574743,253.01999999999998,79
574744,317.36,112
574745,220.64,325
574746,676.8000000000001,198
574747,357.81,239
574749,550.55,373
574750,381.28000000000003,218
574751,44.85,27
574752,24.96,12
574754,153.16,130
574755,372.24,118
574756,306.2,128
574777,712.78,398
574824,531.14,184
574826,354.09000000000003,335
574827,45.599999999999994,48
574829,403.20000000000005,192
574830,387.76,790
574831,138.94,257
574832,630.0600000000001,226
574833,100.95,33
574834,718.9,266
574835,407.96000000000004,136
574836,527.0500000000001,265
574837,663.14,601
574838,140.0,5
574839,419.9,107
574840,248.59,168
574841,397.43,30
574842,114.75,61
574844,222.26000000000002,89
574846,156.96,112
574852,263.15,91
574856,3872.96,500
574860,180.0,500
574861,166.92,65
574862,754.5,365
574863,616.83,373
574864,840.82,388
574866,252.27,289
574867,207.99,95
574868,269.1,108
574869,280.77,140
574870,152.67000000000002,145
574871,148.82,29
574873,215.09,115
574874,332.36,335
574877,291.54,358
574878,131.79,21
574879,76.5,8
574880,370.25,341
574881,115.23,63
574882,490.79,218
574883,162.34,131
574884,204.0,48
574885,268.08,137
574887,187.48,212
574888,637.5,174
574889,213.45000000000002,63
574890,414.6,176
574891,106.44,52
574892,677.6999999999999,484
574893,151.07999999999998,80
574895,435.82,112
574896,167.01,63
574898,848.22,528
574899,324.7,119
574901,568.42,317
574903,335.47,189
574907,641.36,246
574908,82.75999999999999,28
574909,213.6,55
574910,206.72,158
574911,151.04,130
574913,97.7,22
574914,182.83,142
574915,743.58,258
574916,177.3,68
574917,386.74,136
574918,288.67,292
574919,102.3,52
574920,418.26,162
574921,686.85,251
574923,195.0,119
574933,153.3,96
574934,303.16,180
574935,301.04,284
574936,151.81,136
574937,151.95,15
574938,206.9,78
574939,19.59,8
574940,223.88,136
574941,52940.94,14149
574942,394.56,568
574943,170.64,228
574944,180.48,176
574945,303.3,122
574947,750.24,664
574948,192.0,56
574949,210.95,139
574950,3346.73,978
574951,564.4300000000001,84
574952,172.33,123
574953,316.36,220
574956,603.75,317
574958,260.38,242
574959,503.35,256
574960,684.96,276
574961,94.74,150
574962,1421.67,989
574963,336.12,178
574964,484.79999999999995,288
574965,209.94,106
574966,132.64000000000001,48
574967,2898.19,661
574994,143.11,62
575003,418.29,161
575007,540.99,517
575017,114.23,89
575027,125.92,80
575034,196.75,143
575036,407.55,199
575037,390.85,233
575038,171.84,96
575039,327.22,245
575040,657.08,388
575041,338.88,138
575043,4.95,1
575045,101.64,54
575046,246.20999999999998,163
575049,614.3199999999999,409
575050,777.6,576
575051,428.89,211
575053,56.6,24
575054,350.64,164
575057,4.15,1
575059,152.53,115
575060,1095.29,387
575061,111.9,26
575062,303.28000000000003,190
575063,355.77,143
575066,150.92,106
575067,774.45,461
575068,249.7,170
575069,208.11,65
575070,796.64,450
575071,145.6,70
575072,60.599999999999994,44
575073,741.22,552
575074,150.04,94
575075,287.35,213
575076,786.36,351
575077,258.42,124
575078,320.34000000000003,146
575080,377.28,408
575083,323.47999999999996,392
575084,17.35,3
575085,346.39,109
575086,1206.3,592
575087,279.74,106
575088,135.6,24
575089,422.04,264
575090,67.65,23
575091,516.85,439
575117,242.6,187
575125,537.0,300
575127,296.78000000000003,168
575128,521.54,414
575129,241.73000000000002,63
575130,12.01,5
575131,166.7,50
575132,303.6,166
575133,159.38,147
575134,97.7,26
575135,131.22,24
575136,411.68,181
575137,1833.69,495
575138,5269.78,698
575139,338.55,304
575140,303.08,216
575141,787.29,435
575143,260.04,147
575144,573.71,239
575145,213.5,78
575146,2328.84,1402
575147,326.4,84
575148,422.45000000000005,185
575149,110.5,26
575151,263.08,129
575152,424.57,298
575154,243.47,117
575162,5.95,1
575163,9.9,2
575164,481.75,200
575165,91.03999999999999,46
575166,71.0,108
575167,329.25,198
575168,435.28,246
575169,598.46,287
575170,108.85000000000001,23
575175,0.0,84
575176,4363.88,1403
575177,3487.08,1034
575178,345.8,110
575179,343.15,91
575180,306.0,24
575181,312.0,150
575182,33.0,20
575183,431.59,188
575184,450.4,404
575185,725.7,136
575186,242.45,187
575187,107.95,175
575188,310.9,120
575189,474.29999999999995,42
575190,742.2,300
575191,315.0,72
575192,214.8,120
575193,718.99,346
575194,359.46,222
575195,271.36,202
575196,83.2,40
575197,41.08,46
575198,71.25,19
575199,725.22,439
575200,12.48,6
575201,821.0,450
575202,359.7,270
575203,42.96,24
575204,99.18,42
575205,237.60000000000002,48
575206,1296.56,788
575207,339.71999999999997,224
575208,15.600000000000001,24
575209,49.800000000000004,48
575210,311.19,121
575211,287.51,137
575212,306.58,172
575213,1809.6000000000001,560
575214,1764.72,1031
575215,285.0,40
575216,722.2,547
575217,147.15,50
575218,285.85,121
575219,7059.54,4675
575220,2506.0,1400
575221,717.8,333
575222,410.06,146
575255,1975.0,788
575256,550.4399999999999,252
575258,195.86,144
575269,1130.74,730
575291,103.67999999999999,144
575296,426.6,540
575297,172.14000000000001,50
575298,438.08,480
575299,345.26,100
575300,304.02,170
575301,48.790000000000006,13
575302,307.96,236
575303,188.14,96
575304,8.9,6
575305,336.40000000000003,178
575312,222.0,196
575317,312.9,106
575318,413.06,322
575319,76.05,31
575320,270.9,186
575321,275.40999999999997,175
575322,312.78000000000003,68
575323,565.66,354
575324,663.49,339
575325,327.3,155
575326,349.83000000000004,153
575328,2640.0,2400
575329,112.4,28
575330,309.08,268
575331,1049.66,593
575332,85.92,48
575333,599.95,357
575334,475.62,256
575335,4961.2,3684
575336,147.59,127
575337,224.67000000000002,167
575338,14.95,1
575339,312.12,94
575340,1296.37,703
575342,373.27,103
575352,449.4,87
575356,49.5,10
575360,101.69999999999999,58
575366,482.59000000000003,329
575367,508.28,564
575368,249.72,110
575369,613.6800000000001,364
575370,125.80000000000001,44
575371,305.6,340
575383,168.12,268
575384,504.53000000000003,181
575387,76.8,64
575388,188.04000000000002,156
575389,97.63,101
575390,55.31999999999999,60
575391,87.78,90
575392,209.48,215
575410,413.6,172
575415,207.50000000000003,50
575418,83.2,40
575433,20.8,10
575475,485.6,302
575476,453.23,469
575477,4638.39,1251
575480,182.55,53
575481,474.4,682
575482,372.28000000000003,181
575483,415.18,154
575484,484.15,199
575485,175.92,88
575486,826.04,580
575487,429.84,376
575490,230.82,230
575491,1522.31,840
575492,108.5,64
575493,321.37,271
575494,288.0,7
575495,754.6600000000001,266
575496,188.4,72
575497,34.68,12
575498,33.0,13
575499,525.92,262
575500,415.55,328
575501,449.2,336
575502,369.12,264
575504,770.92,305
575507,1013.01,191
575508,8111.2,6712
575509,471.0,256
575510,1549.12,1040
575512,1247.41,786
575514,445.03999999999996,261
575515,420.74999999999994,159
575516,3893.79,1690
575517,372.42,122
575518,0.0,22
575519,319.23,185
575520,266.92,330
575525,128.88,72
575563,225.46,186
575574,111.39,63
575576,439.65999999999997,338
575579,72.0,144
575581,91.68,105
575582,1790.0,1000
575583,263.11,181
575584,245.4,101
575586,185.04,108
575587,382.56,435
575589,514.16,274
575591,106.1,46
575593,320.07,133
575595,125.4,60
575601,83.8,28
575602,844.94,572
575603,197.85,109
575604,256.2,120
575605,350.02,217
575607,4358.0,1014
575609,448.5,268
575610,568.21,361
575611,113.5,260
575612,1014.61,699
575618,126.14,106
575619,495.6,120
575620,198.39000000000001,125
575621,137.04,54
575622,352.23,369
575623,256.06,275
575624,303.85,223
575627,288.14,342
575628,151.08,48
575629,175.54000000000002,207
575631,171.53,150
575632,1013.86,3
575633,150.8,24
575634,301.06,412
575636,40.46,1
575637,356.18,143
575639,241.8,240
575640,240.16,110
575642,486.75,177
575643,384.88,184
575647,856.41,392
575649,383.47,84
575652,469.65,43
575654,299.21000000000004,115
575655,185.18,61
575656,1855.99,777
575657,112.03999999999999,58
575658,24.96,12
575659,543.36,236
575660,149.8,76
575661,355.53,213
575668,112.35,64
575671,665.46,333
575673,266.76,132
575674,125.38,54
575675,1.95,1
575676,323.62,578
575677,17.7,4
575678,579.15,449
575680,677.09,485
575681,373.24,262
575682,279.5,141
575683,3782.52,954
575684,300.38,266
575685,600.1800000000001,162
575686,347.68,174
575687,2581.07,1041
575688,343.8,154
575689,165.92,88
575690,314.65999999999997,208
575691,179.55,34
575692,275.19,203
575693,302.64,174
575694,171.85,129
575695,226.60000000000002,94
575696,10.0,8
575697,77.64,60
575698,431.56,314
575700,329.68,148
575701,973.72,461
575702,108.86,92
575703,1735.3000000000002,902
575705,826.7,392
575706,365.0,250
575707,363.95,191
575708,75.98,89
575709,162.8,34
575710,110.38,24
575711,65.28,48
575712,30.119999999999997,36
575713,254.28,148
575718,269.77,69
575719,0.0,24
575723,296.98,162
575724,486.65,119
575725,1955.68,1103
575726,486.96,247
575727,129.6,60
575728,1003.03,496
575729,397.06,196
575730,158.61,113
575731,175.53,84
575732,232.65,50
575733,246.01,132
575734,292.58,64
575735,370.8,153
575736,223.68,149
575737,197.64,116
575738,138.92,120
575739,4312.6,1287
575740,455.90999999999997,386
575741,110.4,42
575742,328.96000000000004,180
575743,305.3,166
575744,300.32,120
575745,203.6,110
575747,515.1800000000001,223
575748,4365.75,924
575750,379.58000000000004,161
575751,1674.65,840
575753,224.43,156
575754,130.49,53
575755,272.58,279
575756,159.57,94
575757,147.1,71
575759,132.95,213
575760,506.4,266
575764,32.5,26
575765,325.01,211
575766,264.12,133
575767,209.73,163
575787,486.96000000000004,324
575828,251.8,136
575830,16.95,1
575837,349.73,336
575838,328.43,151
575840,682.17,407
575842,289.19,191
575843,157.27,124
575844,14.28,14
575845,336.8,337
575846,904.6,622
575847,139.10000000000002,58
575848,246.86,232
575849,216.74,217
575850,451.68,512
575851,246.31,262
575852,345.99,154
575853,156.43,31
575854,1111.08,486
575855,198.29,76
575856,256.1,198
575866,504.24,168
575867,813.75,595
575868,754.38,841
575869,15.8,4
575870,473.65000000000003,219
575871,461.32,259
575873,640.84,396
575874,149.01,65
575875,4688.65,1359
575876,122.4,108
575877,416.56,116
575878,5.43,13
575880,784.46,763
575881,1.34,1
575882,152.64000000000001,144
575884,413.12,203
575885,302.62,140
575886,492.94,317
575887,424.2,124
575888,54.0,3
575889,184.26,106
575890,125.03999999999999,136
575891,191.04,138
575892,202.31,131
575893,239.28,121
575894,220.7,787
575895,413.75,261
575896,1136.6799999999998,611
575897,171.72,156
575898,302.48,124
575899,359.9,191
575900,22.79,7
575901,1.69,1
575902,446.02,491
575903,343.38,322
575904,166.42,68
575905,491.86,498
575906,96.92,83
575908,345.82,466
575910,3.0,2
575911,315.72,234
575914,432.16,316
575915,1405.2,456
575916,176.39999999999998,97
575917,681.96,418
575918,532.17,307
575919,4041.18,2683
575920,306.0,120
575922,479.8,260
575923,501.56,361
575924,149.23,89
575925,5.0,3
575928,7.5,6
575929,314.38,192
575930,4526.33,1226
579899,251.59,137
579900,333.05,139
579901,208.19,88
579909,75.51,30
579910,367.75,132
579916,402.96,72
579917,99.60000000000001,24
579920,352.56,384
579921,487.91999999999996,216
579922,302.28,204
579927,487.68,159
579936,780.0,1200
579937,98.10000000000001,135
579938,1225.16,660
579939,215.25,207
579940,325.63,215
579941,414.48,327
579942,367.39000000000004,180
579943,373.74,188
579946,218.94,165
579947,16.5,2
579949,283.81,207
579954,498.43999999999994,705
579962,107.42,66
579980,136.85,76
579986,2251.51,1167
579990,353.27,121
579991,282.56,252
580005,112.75999999999999,36
580021,351.15,109
580022,78.48,14
580023,360.3,254
580024,376.1,386
580025,241.97,110
580026,308.15999999999997,360
580027,420.12,508
580028,154.45000000000002,93
580029,385.30000000000007,54
580030,312.29,172
580031,151.02,90
580032,149.4,76
580033,270.40000000000003,130
580043,270.61,63
580044,334.39,195
580045,355.38,78
580046,315.61,85
580047,67.92999999999999,49
580048,139.03,99
580049,204.22,134
580050,132.97,201
580051,264.65000000000003,97
580052,90.0,24
580053,616.3199999999999,232
580054,441.76,351
580055,637.6,360
580057,460.3,250
580058,633.53,333
580059,861.85,379
580060,93.35,45
580061,759.3000000000001,246
580062,173.15,86
580063,1562.4,720
580064,255.34,194
580065,150.9,46
580066,389.87,253
580067,385.79999999999995,276
580068,41.25,5
580069,16.61,21
580070,287.9,136
580071,266.26,120
580073,148.54,79
580074,114.7,62
580075,231.27,127
580076,180.84,204
580077,304.7,248
580088,224.68,112
580089,464.11,149
580090,157.75,33
580091,194.13,126
580092,1121.79,586
580093,59.1,18
580094,164.68,84
580095,303.0,68
580096,545.78,497
580097,448.31,70
580098,345.53000000000003,63
580100,113.88000000000001,68
580101,525.9,202
580102,80.8,32
580103,548.91,306
580104,441.84000000000003,224
580105,520.66,198
580106,339.02000000000004,210
580107,311.0,128
580108,617.25,117
580109,322.74,110
580110,72.24,42
580111,1171.4,716
580112,300.84000000000003,124
580113,422.52,150
580114,289.52,240
580115,7225.78,1988
580116,1274.69,1101
580117,362.91,153
580118,393.91999999999996,228
580119,187.78,66
580120,277.02,169
580123,890.0,218
580124,361.97,176
580125,313.5,116
580126,654.37,323
580127,309.2,257
580128,395.0,152
580129,634.21,447
580130,122.46000000000001,106
580132,464.88,136
580133,485.13,265
580134,308.06,194
580135,130.29,73
580136,633.38,336
580137,486.95,226
580138,188.76,60
580139,157.54000000000002,70
580140,849.24,421
580141,25.200000000000003,12
580142,51.18,22
580143,323.52,124
580144,179.39999999999998,85
580145,0.0,1
580146,4992.68,1086
580147,713.78,192
580148,862.49,114
580149,5.45,1
580150,16.53,3
580151,168.48000000000002,77
580152,310.32,502
580153,1436.93,1032
580154,67.0,9
580155,429.06000000000006,214
580156,620.0600000000001,146
580157,22.939999999999998,10
580158,269.96,196
580159,77.50000000000001,38
580160,1314.75,701
580162,213.1,126
580163,273.78000000000003,118
580164,686.4,268
580166,312.64,76
580167,989.08,880
580169,81.36,24
580170,720.0,1000
580172,129.35999999999999,24
580173,77.84,28
580175,62.5,50
580176,388.36,184
580177,24.96,12
580178,1852.68,988
580188,975.43,510
580189,237.60000000000002,48
580193,311.58,71
580208,156.4,48
580213,154.97,79
580214,42.36,24
580221,312.1,160
580235,360.0,288
580243,1187.2,1120
580256,567.37,254
580257,92.5,50
580258,672.8,514
580259,189.18,126
580260,386.34000000000003,212
580261,78.45,15
580262,370.94,314
580264,232.0,160
580265,144.0,51
580272,522.41,392
580276,230.02,157
580277,121.11000000000001,47
580278,174.37,64
580279,1129.84,686
580280,318.06,110
580281,198.76,81
580282,201.85999999999999,76
580283,309.84,292
580284,252.10999999999999,59
580285,85.1,14
580286,176.88,74
580287,124.83,39
580288,129.17000000000002,57
580289,844.78,457
580290,202.85,173
580291,538.46,410
580292,264.99,109
580293,79.56,73
580294,271.99,137
580295,113.78999999999999,52
580296,243.73000000000002,145
580297,3404.0,1744
580298,459.86,469
580299,310.93,183
580300,13.950000000000001,9
580301,192.07999999999998,124
580302,16.5,2
580303,135.0,84
580304,863.77,369
580305,385.56,250
580306,435.0,196
580307,42.879999999999995,52
580308,240.22,138
580309,433.12,172
580310,35.400000000000006,12
580311,894.25,460
580314,20.11,55
580315,40.8,48
580316,660.8399999999999,168
580317,584.52,278
580318,629.37,295
580319,310.18,338
580320,462.5,252
580321,50.400000000000006,24
580322,418.0,304
580331,204.0,48
580351,95.85000000000001,51
580355,411.32,276
580356,15.0,2
580357,945.13,544
580358,501.8,182
580360,515.7,278
580361,15.0,12
580362,247.10000000000002,86
580363,2685.0,1500
580364,234.88,316
580366,198.26,85
580367,6821.21,1872
580368,39.599999999999994,24
580369,59.21,19
580370,209.52000000000004,120
580371,104.0,50
580372,110.73,91
580373,310.99,228
580374,492.85,213
580375,507.12,146
580376,0.0,8
580384,331.28,229
580385,283.54,65
580386,188.9,50
580387,116.39000000000001,41
580388,138.35,73
580389,297.73,119
580390,0.0,1
580391,0.0,1
580393,149.81,95
580394,207.76,152
580395,339.45,294
580396,212.14,94
580397,122.67999999999999,69
580398,75.84,120
580399,892.94,532
580400,246.16000000000003,86
580401,304.8,84
580402,659.65,336
580403,763.72,143
580404,285.44,192
580405,262.68,72
580419,240.67,149
580431,163.62,111
580432,486.22,418
580434,90.89,40
580436,186.96,44
580438,111.45,47
580441,229.16,114
580460,52.09,44
580468,118.53999999999999,84
580469,264.91,220
580482,421.87,206
580490,635.6800000000001,311
580500,1067.33,418
580501,499.99,235
580502,411.44,333
580503,156.5,51
580504,389.84,262
580505,285.58,258
580506,309.1,128
580508,36.6,20
580509,361.35,212
580511,697.7,290
580512,389.62,180
580513,382.96,534
580514,334.7,159
580515,113.32000000000001,268
580516,292.96,280
580517,557.2,200
580518,442.3,298
580519,4171.41,938
580520,436.82,253
580521,7.95,1
580523,411.65,286
580524,164.68,90
580525,231.99999999999997,120
580526,593.75,356
580527,374.37,269
580528,773.54,534
580529,124.01,24
580530,118.5,90
580531,92.55000000000001,34
580532,587.9200000000001,248
580533,96.3,18
580534,208.24,75
580535,126.12,43
580536,462.3,255
580537,29.51,16
580538,316.78,202
580539,310.73,267
580540,404.83,90
580541,778.04,632
580542,52.019999999999996,18
580543,578.72,286
580544,391.46000000000004,238
580545,252.25,128
580548,69.0,7
580549,0.0,66
580550,369.44,448
580552,194.98,94
580553,615.28,408
580554,286.8,88
580555,512.0,185
580556,121.8,44
580557,75.4,34
580558,198.4,60
580559,202.95000000000002,96
580586,0.0,4
580595,484.1,224
580596,304.40999999999997,207
580598,323.1,170
580599,325.74,283
580600,146.01,147
580601,5.0,4
580602,116.84,140
580603,380.6,348
580606,60.400000000000006,32
580607,202.62,156
580608,232.3,84
580609,0.0,1
580610,7574.48,948
580611,363.79,284
580612,7000.88,852
580613,755.12,322
580614,52.74000000000001,18
580615,1854.83,1005
580619,219.19,472
580622,247.06,85
580630,535.1,523
580631,110.86,170
580632,764.34,497
580633,178.04,128
580634,297.48,192
580635,513.99,353
580636,449.92,654
580637,167.8,138
580638,147.01,92
580639,102.13,101
580640,186.8,147
580642,108.46000000000001,34
580643,326.05,161
580644,349.02,239
580645,1931.6,879
580646,1048.0,1600
580647,446.57,321
580648,215.25,147
580650,353.78,458
580651,102.99000000000001,81
580652,2430.08,3920
580653,775.84,322
580654,112.66,95
580655,22.049999999999997,25
580656,235.57,123
580657,300.54,191
580658,224.04000000000002,122
580659,156.1,81
580660,918.1600000000001,608
580661,108.69,53
580662,479.58,334
580663,12.5,10
580664,248.08,170
580665,5401.98,4732
580666,81.6,32
580667,175.53,56
580668,5.48,4
580669,1352.48,618
580670,210.9,97
580671,378.36,444
580672,303.29,236
580673,3705.48,1892
580674,4.97,7
580675,1186.48,598
580676,117.97999999999999,41
580677,530.05,292
580678,120.03,157
580679,318.45,191
580680,591.01,305
580681,111.36,44
580682,186.12,228
580683,8.3,2
580684,213.16,156
580685,347.6,216
580687,401.64,226
580688,142.35,43
580689,328.95,156
580690,90.04,184
580691,348.8,748
580692,187.71,163
580693,128.76,204
580694,240.32,283
580695,397.26,228
580696,189.3,93
580697,541.33,397
580699,7.5,2
580700,89.94,78
580704,238.0,40
580705,712.48,472
580706,85.0,5
580709,6.7,2
580712,305.43,134
580713,109.55,21
580715,6.25,5
580716,168.9,173
580717,507.55,125
580718,30.0,24
580719,534.96,264
580720,354.18,165
580721,332.58000000000004,242
580722,147.56,74
580723,494.62,407
580724,4.54,2
580725,300.21999999999997,394
580727,8935.98,2193
580728,158.36,128
580729,9020.83,2456
580730,6870.2,1858
580731,199.29,150
580732,35.099999999999994,16
580733,205.94,206
580734,718.4300000000001,267
580735,587.85,321
580736,375.59000000000003,205
580737,394.06,294
580738,319.08000000000004,240
580739,10.440000000000001,5
580742,1225.0,700
580744,1761.16,1640
580745,145.0,100
580746,200.45000000000002,45
580748,9.95,5
580750,763.0600000000001,227
580752,680.99,236
580753,636.63,303
580754,4429.46,979
580755,82.8,42
580756,77.28,25
580757,497.11,209
580758,31.2,16
580759,678.2,840
580760,99.66,138
580763,791.0400000000001,192
580765,61.199999999999996,24
580771,203.1,276
580772,41.989999999999995,17
580774,116.10000000000001,26
580775,33.0,20
580776,262.12,96
580777,153.45000000000002,95
580778,82.04,92
580808,309.22,626
580816,430.70000000000005,482
580819,312.62,642
580820,3.2,2
580822,114.61,299
580830,101.09,79
580831,897.35,789
580833,202.87,96
580848,109.75,44
580852,179.5,126
580865,336.43,473
580872,208.0,142
580873,3895.8599999999997,1410
580874,557.44,234
580875,730.38,1152
580876,125.16000000000001,116
580877,221.87,98
580878,471.9,231
580879,137.09,66
580880,771.16,694
580881,83.2,40
580882,102.80000000000001,38
580883,231.74,58
580884,437.93,253
580885,356.40000000000003,72
580887,156.9,80
580888,325.44,96
580889,29.419999999999998,12
580890,348.72,176
580891,172.4,158
580892,302.04,180
580893,172.21,128
580894,417.0,188
580901,244.41,171
580902,569.12,336
580903,230.06,107
580904,429.36,180
580905,106.53,99
580906,339.48,108
580907,456.37,385
580908,437.9,171
580909,330.28000000000003,160
580910,1363.2000000000003,864
580911,337.75,227
580914,167.63,71
580915,218.0,74
580916,6.3100000000000005,9
580937,475.58000000000004,204
580939,476.36,268
580955,172.06,182
580956,974.01,702
580958,176.17,121
580959,366.77,217
580960,140.6,76
580961,135.05,15
580962,59.66,28
580963,390.09000000000003,145
580964,445.27,215
580965,369.73,175
580967,138.25,72
580969,160.98,82
580972,706.64,758
580973,210.35000000000002,115
580974,307.15000000000003,282
580975,61.199999999999996,24
580976,5.29,1
580977,124.2,93
580978,839.08,552
580979,529.04,221
580980,662.7,461
580981,509.4,336
580982,438.58,452
580983,6114.03,1651
580984,295.6,344
580985,4414.88,1160
580986,314.44,254
580987,720.0,96
580988,178.7,102
580992,87.3,60
580993,274.8,64
580996,168.63,240
580997,691.64,325
580998,231.93,75
580999,184.87,177
581000,382.47,168
581001,694.77,312
581002,425.19,211
581003,1273.15,817
581004,335.2,56
581005,83.62,67
581006,1186.78,609
581007,187.92000000000002,88
581008,361.79999999999995,156
581010,218.53,273
581011,221.44,176
581013,630.6,424
581014,175.5,86
581015,518.23,673
581016,226.35000000000002,77
581017,110.8,80
581018,275.76,360
581019,204.86,158
581020,4949.24,3295
581021,341.96999999999997,201
581022,142.6,63
581023,6061.34,766
581027,450.8,180
581034,396.0,234
581057,217.33,153
581058,135.0,32
581059,301.20000000000005,114
581064,193.08,324
581068,244.66000000000003,177
581074,335.77,180
581095,138.67000000000002,78
581096,186.4,86
581097,1170.0,600
581098,1396.96,572
581099,242.37,139
581101,114.14,65
581104,333.02,174
581105,8345.2,4340
581107,2046.0,620
581108,204.38,342
581110,2002.5,150
581112,323.94,210
581113,130.82,83
581114,361.34,60
581115,3861.0,1404
581116,213.48,93
581118,212.4,126
581119,44.5,38
581120,121.56,102
581122,752.39,487
581123,340.39,205
581125,194.42,251
581126,367.88,254
581127,15.0,1
581129,864.9399999999999,450
581130,125.75,85
581131,306.7,140
581132,320.93,144
581133,628.48,1392
581134,194.95000000000002,136
581135,561.84,152
581136,51.0,20
581137,321.34000000000003,246
581138,360.0,500
581139,822.6800000000001,516
581140,152.75,57
581141,315.13,315
581142,161.03,82
581143,40.4,32
581144,230.7,275
581146,1088.69,902
581147,245.02,175
581149,469.48,266
581150,21.41,13
581163,438.5,122
581164,558.99,248
581165,318.94,264
581166,314.69,128
581167,357.2,180
581168,344.66,154
581169,612.4,238
581170,885.98,418
581171,422.85,249
581172,321.72,284
581173,264.91,279
581174,317.92,148
581175,10901.539999999999,7366
581176,575.88,452
581177,183.12,88
581179,2238.5099999999998,890
581180,224.82,192
581181,301.56,322
581182,400.58,142
581183,151.38,138
581184,106.9,24
581185,270.0,72
581186,247.8,120
581187,598.6,292
581188,893.6,1016
581191,425.69,147
581192,252.72,151
581193,144.15,92
581194,312.22,434
581195,12.48,6
581196,331.3,324
581197,23.61,12
581202,0.0,41
581211,0.0,14
581214,482.28000000000003,224
581215,445.84000000000003,272
581216,822.62,468
581217,6947.75,1853
581218,426.12,476
581219,8159.03,2151
581220,302.4,642
581221,275.4,265
581222,105.60000000000001,46
581223,83.6,88
581224,111.83,149
581225,657.12,444
581227,47.040000000000006,12
581230,537.89,494
581231,19.8,4
581232,683.2,148
581233,196.89,76
581236,124.54,186
581237,379.51,181
581238,5370.55,692
581241,343.5,314
581246,135.28,67
581251,177.9,52
581252,152.57999999999998,86
581253,115.95,28
581256,4839.42,1074
581266,1188.2,992
581279,165.9,21
581281,692.67,191
581285,302.1,174
581291,139.9,109
581310,179.76,92
581324,94.47999999999999,28
581325,251.02,196
581327,329.92,214
581333,103.95,21
581334,835.13,475
581335,128.76,152
581336,318.51,92
581338,250.6,140
581345,190.18,131
581352,157.16,102
581356,111.05,27
581357,186.47,189
581358,93.89999999999999,42
581361,158.45999999999998,102
581375,3599.4,1056
581376,406.42,253
581377,344.17,151
581378,112.47,93
581379,212.51,101
581380,194.07,77
581381,338.5,161
581382,319.45,223
581383,266.64,188
581385,360.0,96
581394,11.8,4
581395,123.12,35
581396,404.1,90
581397,185.89999999999998,62
581398,604.3,122
581399,200.5,198
581400,425.02,190
581401,332.76,256
581402,403.03,186
581403,341.86,254
581404,638.38,324
581405,368.95,303
581406,0.0,540
581407,207.35,123
581410,1681.54,1069
581411,238.3,78
581412,1095.95,694
581413,435.24,134
581414,244.93,184
581415,333.68,226
581416,227.39,79
581417,295.1,110
581418,294.18,154
581419,674.25,740
581420,433.16,432
581421,385.89,146
581423,145.7,52
581424,154.05,63
581425,427.23,367
581426,227.25,104
581427,207.70000000000002,70
581428,34.68,12
581429,113.67,111
581430,92.24000000000001,48
581431,17.9,14
581432,341.76,272
581433,1084.14,806
581434,115.46000000000001,70
581435,3.35,2
581436,442.90000000000003,278
581437,302.86,254
581438,346.91999999999996,268
581439,6637.59,1748
581442,349.35,59
581443,200.52,492
581445,148.4,164
581448,207.6,48
581449,138.82,22
581450,100.66,64
581451,388.68,132
581452,728.9200000000001,324
581453,312.74,454
581454,252.23,91
581455,652.28,140
581456,215.81,170
581457,10363.82,2414
581458,1080.0,1500
581459,864.0,1200
581461,150.84,84
581467,151.83,256
581469,125.65,64
581471,199.29,76
581472,447.65000000000003,139
581473,96.89,55
581474,61.55,24
581475,280.24,352
581476,2618.89,2215
581477,291.78000000000003,144
581478,391.02,226
581479,29.5,10
581480,305.7,84
581481,242.3,234
581482,488.4,228
581483,168469.6,80995
581485,741.9,114
581486,407.68,218
581487,406.8,120
581488,415.6,56
581489,171.60000000000002,72
581491,19.799999999999997,12
581492,7689.23,2011
581493,208.64000000000001,203
581494,339.14,188
581495,1203.9,276
581496,598.97,496
581497,3217.2000000000003,654
581498,5664.889999999999,732
581500,103.3,10
581501,485.0,692
581502,133.35,158
581514,200.99,405
581516,382.01,179
581538,197.09,121
581566,469.43999999999994,144
581567,389.21000000000004,365
581570,224.95000000000002,96
581571,494.6,270
581572,250.52,60
581574,277.08,88
581578,848.55,508
581579,903.62,476
581580,94.11,82
581581,51.18,22
581582,29.88,18
581583,124.60000000000001,76
581584,140.64000000000001,120
581585,329.05,278
581586,339.2,66
581587,249.45,105
A563185,11062.06,1
A563186,-11062.06,1
A563187,-11062.06,1
