InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C545439,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4,2011-02-03 15:58:00,3.75,14243.0,United Kingdom
C545440,22303,COFFEE MUG APPLES DESIGN,-5,2011-02-03 16:03:00,2.55,16843.0,United Kingdom
C545442,22776,SWEETHEART CAKESTAND 3 TIER,-1,2011-02-03 16:17:00,9.95,17063.0,United Kingdom
C545443,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-1,2011-02-03 16:20:00,4.95,17442.0,United Kingdom
C545443,22781,GUMBALL MAGAZINE RACK,-1,2011-02-03 16:20:00,7.65,17442.0,United Kingdom
C545444,22729,ALARM CLOCK BAKELIKE ORANGE,-1,2011-02-03 16:24:00,3.75,13767.0,United Kingdom
C545444,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-02-03 16:24:00,2.95,13767.0,United Kingdom
C545444,22698,PINK REGENCY TEACUP AND SAUCER,-2,2011-02-03 16:24:00,2.95,13767.0,United Kingdom
C545446,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,-12,2011-02-03 16:33:00,2.55,12753.0,Japan
C545446,22654,DELUXE SEWING KIT,-2,2011-02-03 16:33:00,4.95,12753.0,Japan
C545446,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,-1,2011-02-03 16:33:00,0.72,12753.0,Japan
C545446,20725,LUNCH BAG RED RETROSPOT,-1,2011-02-03 16:33:00,1.45,12753.0,Japan
C545446,20724,RED RETROSPOT CHARLOTTE BAG,-1,2011-02-03 16:33:00,0.72,12753.0,Japan
C545449,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-02-03 16:38:00,2.95,16573.0,United Kingdom
C545449,37446,MINI CAKE STAND WITH HANGING CAKES,-3,2011-02-03 16:38:00,1.45,16573.0,United Kingdom
C545449,22699,ROSES REGENCY TEACUP AND SAUCER,-1,2011-02-03 16:38:00,2.95,16573.0,United Kingdom
C545450,21527,RED RETROSPOT TRADITIONAL TEAPOT,-2,2011-02-03 16:46:00,7.95,16839.0,United Kingdom
C545451,22442,GROW YOUR OWN FLOWERS SET OF 3,-1,2011-02-03 16:53:00,7.95,13477.0,United Kingdom
C545452,47590B,PINK HAPPY BIRTHDAY BUNTING,-2,2011-02-03 16:56:00,4.65,16422.0,United Kingdom
C545453,22846,BREAD BIN DINER STYLE RED,-1,2011-02-03 16:57:00,16.95,14639.0,United Kingdom
C545453,22960,JAM MAKING SET WITH JARS,-1,2011-02-03 16:57:00,4.25,14639.0,United Kingdom
C545454,47566,PARTY BUNTING,-1,2011-02-03 17:04:00,4.95,15189.0,United Kingdom
C545454,22423,REGENCY CAKESTAND 3 TIER,-8,2011-02-03 17:04:00,10.95,15189.0,United Kingdom
C545455,22791,T-LIGHT GLASS FLUTED ANTIQUE,-1,2011-02-03 17:11:00,1.25,16473.0,United Kingdom
C545456,21527,RED RETROSPOT TRADITIONAL TEAPOT,-1,2011-02-03 17:15:00,7.95,17865.0,United Kingdom
C545456,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-02-03 17:15:00,2.95,17865.0,United Kingdom
C545456,21231,SWEETHEART CERAMIC TRINKET BOX,-2,2011-02-03 17:15:00,1.25,17865.0,United Kingdom
C545457,22698,PINK REGENCY TEACUP AND SAUCER,-3,2011-02-03 17:18:00,2.95,17428.0,United Kingdom
C545457,21217,RED RETROSPOT ROUND CAKE TINS,-1,2011-02-03 17:18:00,9.95,17428.0,United Kingdom
C545457,22780,LIGHT GARLAND BUTTERFILES PINK,-2,2011-02-03 17:18:00,4.25,17428.0,United Kingdom
C545457,22779,WOODEN OWLS LIGHT GARLAND,-3,2011-02-03 17:18:00,4.25,17428.0,United Kingdom
C545458,21539,RED RETROSPOT BUTTER DISH,-1,2011-02-03 17:19:00,4.95,13018.0,United Kingdom
C545476,D,Discount,-1,2011-03-03 11:05:00,30.38,14527.0,United Kingdom
C545478,D,Discount,-720,2011-03-03 11:08:00,0.01,16422.0,United Kingdom
C545502,20711,JUMBO BAG TOYS,-10,2011-03-03 11:33:00,1.95,15078.0,United Kingdom
C545504,22224,WHITE LOVEBIRD LANTERN,-2,2011-03-03 11:35:00,2.95,13630.0,United Kingdom
C545504,22777,GLASS CLOCHE LARGE,-1,2011-03-03 11:35:00,8.5,13630.0,United Kingdom
C545506,22907,PACK OF 20 NAPKINS PANTRY DESIGN,-12,2011-03-03 11:42:00,0.85,,EIRE
C545507,22361,GLASS JAR DAISY FRESH COTTON WOOL,-5,2011-03-03 11:43:00,2.95,12565.0,Saudi Arabia
C545508,22911,PAPER CHAIN KIT LONDON,-1,2011-03-03 11:53:00,2.95,17017.0,United Kingdom
C545508,22900,SET 2 TEA TOWELS I LOVE LONDON,-1,2011-03-03 11:53:00,2.95,17017.0,United Kingdom
C545509,22197,SMALL POPCORN HOLDER,-5,2011-03-03 11:54:00,0.85,17017.0,United Kingdom
C545510,21539,RED RETROSPOT BUTTER DISH,-1,2011-03-03 11:56:00,4.95,15281.0,United Kingdom
C545510,21533,RETROSPOT LARGE MILK JUG,-1,2011-03-03 11:56:00,4.95,15281.0,United Kingdom
C545510,21527,RED RETROSPOT TRADITIONAL TEAPOT,-2,2011-03-03 11:56:00,7.95,15281.0,United Kingdom
C545511,21987,PACK OF 6 SKULL PAPER CUPS,-1,2011-03-03 11:57:00,0.65,18198.0,United Kingdom
C545513,22777,GLASS CLOCHE LARGE,-1,2011-03-03 12:02:00,7.65,15932.0,United Kingdom
C545516,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,2011-03-03 12:11:00,1.25,14276.0,United Kingdom
C545516,71459,HANGING JAM JAR T-LIGHT HOLDER,-1,2011-03-03 12:11:00,0.85,14276.0,United Kingdom
C545516,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,-1,2011-03-03 12:11:00,2.95,14276.0,United Kingdom
C545516,22960,JAM MAKING SET WITH JARS,-1,2011-03-03 12:11:00,4.25,14276.0,United Kingdom
C545516,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,-1,2011-03-03 12:11:00,2.95,14276.0,United Kingdom
C545516,22840,ROUND CAKE TIN VINTAGE RED,-2,2011-03-03 12:11:00,7.95,14276.0,United Kingdom
C545516,22838,3 TIER CAKE TIN RED AND CREAM,-3,2011-03-03 12:11:00,14.95,14276.0,United Kingdom
C545516,20728,LUNCH BAG CARS BLUE,-2,2011-03-03 12:11:00,1.65,14276.0,United Kingdom
C545520,22318,FIVE HEART HANGING DECORATION,-1,2011-03-03 12:30:00,2.95,14744.0,United Kingdom
C545525,22969,HOMEMADE JAM SCENTED CANDLES,-86,2011-03-03 13:11:00,1.25,12415.0,Australia
C545525,22697,GREEN REGENCY TEACUP AND SAUCER,-24,2011-03-03 13:11:00,2.55,12415.0,Australia
C545529,22464,HANGING METAL HEART LANTERN,-1,2011-03-03 13:26:00,1.65,16191.0,United Kingdom
C545531,22180,RETROSPOT LAMP,-1,2011-03-03 13:45:00,9.95,17675.0,United Kingdom
C545532,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,-1,2011-03-03 13:57:00,85.0,15257.0,United Kingdom
C545537,22456,NATURAL SLATE CHALKBOARD LARGE,-1,2011-03-03 14:14:00,4.95,16212.0,United Kingdom
C545537,21908,CHOCOLATE THIS WAY METAL SIGN,-2,2011-03-03 14:14:00,2.1,16212.0,United Kingdom
545546,84249A,check,-150,2011-03-03 15:03:00,0.0,,United Kingdom
C545556,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2011-03-03 15:21:00,7.95,15005.0,United Kingdom
C545556,37450,CERAMIC CAKE BOWL + HANGING CAKES,-1,2011-03-03 15:21:00,2.95,15005.0,United Kingdom
C545569,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-2,2011-03-03 16:25:00,4.95,14239.0,United Kingdom
C545569,22423,REGENCY CAKESTAND 3 TIER,-3,2011-03-03 16:26:00,12.75,14239.0,United Kingdom
C545569,22840,ROUND CAKE TIN VINTAGE RED,-1,2011-03-03 16:26:00,7.95,14239.0,United Kingdom
C545639,22423,REGENCY CAKESTAND 3 TIER,-1,2011-04-03 12:28:00,10.95,13113.0,United Kingdom
C545650,40001,WHITE BAMBOO RIBS LAMPSHADE,-1,2011-04-03 13:14:00,0.64,15311.0,United Kingdom
C545650,22778,GLASS CLOCHE SMALL,-6,2011-04-03 13:14:00,3.39,15311.0,United Kingdom
C545671,22423,REGENCY CAKESTAND 3 TIER,-7,2011-06-03 10:08:00,10.95,15465.0,United Kingdom
C545672,22784,LANTERN CREAM GAZEBO,-1,2011-06-03 10:13:00,4.95,15304.0,United Kingdom
C545673,22808,SET OF 6 T-LIGHTS EASTER CHICKS,-18,2011-06-03 10:14:00,2.95,14745.0,United Kingdom
C545674,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-06-03 10:25:00,2.95,18223.0,United Kingdom
C545674,22892,SET OF SALT AND PEPPER TOADSTOOLS,-1,2011-06-03 10:25:00,1.25,18223.0,United Kingdom
C545674,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,2011-06-03 10:25:00,1.95,18223.0,United Kingdom
C545677,M,Manual,-2,2011-06-03 10:48:00,10.65,14543.0,United Kingdom
C545677,M,Manual,-1,2011-06-03 10:48:00,12.75,14543.0,United Kingdom
C545677,21258,VICTORIAN SEWING BOX LARGE,-4,2011-06-03 10:48:00,12.75,14543.0,United Kingdom
C545677,22207,FRYING PAN UNION FLAG,-1,2011-06-03 10:48:00,4.25,14543.0,United Kingdom
C545677,22625,RED KITCHEN SCALES,-2,2011-06-03 10:48:00,7.65,14543.0,United Kingdom
C545677,22627,MINT KITCHEN SCALES,-1,2011-06-03 10:48:00,7.65,14543.0,United Kingdom
C545677,22624,IVORY KITCHEN SCALES,-4,2011-06-03 10:48:00,7.65,14543.0,United Kingdom
C545677,21528,DAIRY MAID TRADITIONAL TEAPOT,-2,2011-06-03 10:48:00,5.95,14543.0,United Kingdom
C545677,21534,DAIRY MAID LARGE MILK JUG,-1,2011-06-03 10:48:00,4.95,14543.0,United Kingdom
C545677,21781,MA CAMPAGNE CUTLERY BOX,-7,2011-06-03 10:48:00,12.75,14543.0,United Kingdom
C545677,21843,RED RETROSPOT CAKE STAND,-1,2011-06-03 10:48:00,9.95,14543.0,United Kingdom
C545678,22098,BOUDOIR SQUARE TISSUE BOX,-1,2011-06-03 10:49:00,1.25,16678.0,United Kingdom
C545678,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,2011-06-03 10:49:00,1.25,16678.0,United Kingdom
C545679,22494,EMERGENCY FIRST AID TIN,-1,2011-06-03 11:07:00,1.25,16923.0,United Kingdom
C545689,84849D,HOT BATHS SOAP HOLDER,-1,2011-06-03 12:43:00,1.69,16033.0,United Kingdom
C545689,21658,GLASS  BEURRE DISH,-1,2011-06-03 12:43:00,3.95,16033.0,United Kingdom
C545720,15056N,EDWARDIAN PARASOL NATURAL,-1,2011-07-03 10:33:00,5.95,15039.0,United Kingdom
C545720,22797,CHEST OF DRAWERS GINGHAM HEART,-1,2011-07-03 10:33:00,16.95,15039.0,United Kingdom
C545723,22357,KINGS CHOICE BISCUIT TIN,-2,2011-07-03 11:16:00,4.25,17048.0,United Kingdom
C545723,23182,TOILET SIGN OCCUPIED OR VACANT,-1,2011-07-03 11:16:00,0.83,17048.0,United Kingdom
C545723,22960,JAM MAKING SET WITH JARS,-1,2011-07-03 11:16:00,4.25,17048.0,United Kingdom
C545724,22697,GREEN REGENCY TEACUP AND SAUCER,-2,2011-07-03 11:18:00,2.95,14051.0,United Kingdom
C545724,22423,REGENCY CAKESTAND 3 TIER,-8,2011-07-03 11:18:00,12.75,14051.0,United Kingdom
C545728,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,2011-07-03 11:41:00,8.5,12484.0,Spain
C545728,22423,REGENCY CAKESTAND 3 TIER,-2,2011-07-03 11:41:00,12.75,12484.0,Spain
C545728,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,2011-07-03 11:41:00,1.25,12484.0,Spain
C545739,M,Manual,-1,2011-07-03 11:46:00,45.57,12754.0,Japan
C545740,POST,POSTAGE,-1,2011-07-03 11:47:00,8.65,18257.0,United Kingdom
C545769,21899,"KEY FOB , GARAGE DESIGN",-18,2011-07-03 12:05:00,0.65,14903.0,United Kingdom
C545773,22429,ENAMEL MEASURING JUG CREAM,-1,2011-07-03 12:06:00,4.25,17139.0,United Kingdom
C545773,21843,RED RETROSPOT CAKE STAND,-1,2011-07-03 12:06:00,10.95,17139.0,United Kingdom
C545823,21314,SMALL GLASS HEART TRINKET POT,-3,2011-07-03 12:54:00,2.1,13884.0,United Kingdom
C545824,22654,DELUXE SEWING KIT,-3,2011-07-03 13:00:00,5.95,15241.0,United Kingdom
C545825,22064,PINK DOUGHNUT TRINKET POT,-2,2011-07-03 13:01:00,1.65,12839.0,United Kingdom
C545828,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-07-03 13:05:00,2.95,15189.0,United Kingdom
C545828,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,2011-07-03 13:05:00,1.25,15189.0,United Kingdom
C545828,22423,REGENCY CAKESTAND 3 TIER,-6,2011-07-03 13:05:00,10.95,15189.0,United Kingdom
C545829,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-12,2011-07-03 13:08:00,1.25,15290.0,United Kingdom
C545829,84378,SET OF 3 HEART COOKIE CUTTERS,-24,2011-07-03 13:08:00,1.25,15290.0,United Kingdom
C545831,22156,HEART DECORATION WITH PEARLS,-5,2011-07-03 13:10:00,0.85,15194.0,United Kingdom
C545831,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,2011-07-03 13:10:00,2.95,15194.0,United Kingdom
C545833,22507,MEMO BOARD RETROSPOT  DESIGN,-1,2011-07-03 13:14:00,4.25,16013.0,United Kingdom
C545833,22178,VICTORIAN GLASS HANGING T-LIGHT,-3,2011-07-03 13:14:00,1.06,16013.0,United Kingdom
C545833,22158,3 HEARTS HANGING DECORATION RUSTIC,-5,2011-07-03 13:14:00,2.55,16013.0,United Kingdom
C545833,85053,FRENCH ENAMEL CANDLEHOLDER,-3,2011-07-03 13:14:00,1.69,16013.0,United Kingdom
C545834,21844,RED RETROSPOT MUG,-1,2011-07-03 13:16:00,2.95,13458.0,United Kingdom
C545836,21067,VINTAGE RED TEATIME MUG,-1,2011-07-03 13:19:00,1.25,14606.0,United Kingdom
C545836,21630,FLOOR CUSHION ELEPHANT CARNIVAL,-1,2011-07-03 13:19:00,8.95,14606.0,United Kingdom
C545836,21789,KIDS RAIN MAC PINK,-1,2011-07-03 13:19:00,0.85,14606.0,United Kingdom
C545837,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,-24,2011-07-03 13:32:00,0.85,12598.0,France
C545839,22192,BLUE DINER WALL CLOCK,-1,2011-07-03 13:33:00,8.5,15110.0,United Kingdom
C545840,22423,REGENCY CAKESTAND 3 TIER,-5,2011-07-03 13:35:00,10.95,13089.0,United Kingdom
C545841,22729,ALARM CLOCK BAKELIKE ORANGE,-2,2011-07-03 13:36:00,3.75,17675.0,United Kingdom
C545841,22728,ALARM CLOCK BAKELIKE PINK,-1,2011-07-03 13:36:00,3.75,17675.0,United Kingdom
C545841,22727,ALARM CLOCK BAKELIKE RED,-3,2011-07-03 13:36:00,3.75,17675.0,United Kingdom
C545843,22456,NATURAL SLATE CHALKBOARD LARGE,-1,2011-07-03 13:37:00,4.95,12921.0,United Kingdom
C545843,22423,REGENCY CAKESTAND 3 TIER,-1,2011-07-03 13:37:00,12.75,12921.0,United Kingdom
C545844,22926,IVORY GIANT GARDEN THERMOMETER,-1,2011-07-03 13:38:00,5.95,16838.0,United Kingdom
C545846,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,2011-07-03 13:39:00,12.75,13081.0,United Kingdom
C545847,23005,TRAVEL CARD WALLET I LOVE LONDON,-1,2011-07-03 13:40:00,0.42,15903.0,United Kingdom
C545848,22776,SWEETHEART CAKESTAND 3 TIER,-3,2011-07-03 13:41:00,8.5,17672.0,United Kingdom
C545849,72741,GRAND CHOCOLATECANDLE,-3,2011-07-03 13:42:00,1.45,16598.0,United Kingdom
C545850,21527,RED RETROSPOT TRADITIONAL TEAPOT,-1,2011-07-03 13:45:00,7.95,15811.0,United Kingdom
C545850,21528,DAIRY MAID TRADITIONAL TEAPOT,-3,2011-07-03 13:45:00,6.95,15811.0,United Kingdom
C545852,22804,CANDLEHOLDER PINK HANGING HEART,-1,2011-07-03 13:49:00,2.95,14048.0,United Kingdom
C545852,22464,HANGING METAL HEART LANTERN,-5,2011-07-03 13:49:00,1.65,14048.0,United Kingdom
C545852,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-8,2011-07-03 13:49:00,2.95,14048.0,United Kingdom
545857,20681,MIA,-154,2011-07-03 13:56:00,0.0,,United Kingdom
C545866,21424,WOODLAND STORAGE BOX LARGE,-1,2011-07-03 14:27:00,2.95,17841.0,United Kingdom
C545866,21426,WOODLAND STORAGE BOX SMALL,-2,2011-07-03 14:27:00,2.1,17841.0,United Kingdom
C545866,21427,SKULLS STORAGE BOX SMALL,-1,2011-07-03 14:27:00,2.1,17841.0,United Kingdom
C545867,21424,WOODLAND STORAGE BOX LARGE,-1,2011-07-03 14:29:00,2.95,17841.0,United Kingdom
C545884,M,Manual,-1,2011-07-03 15:49:00,537.83,,United Kingdom
C545885,22667,RECIPE BOX RETROSPOT,-1,2011-07-03 15:52:00,2.95,15827.0,United Kingdom
C545885,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-1,2011-07-03 15:52:00,4.95,15827.0,United Kingdom
C545886,M,Manual,-1,2011-07-03 15:53:00,222.59,,United Kingdom
C545887,BANK CHARGES,Bank Charges,-1,2011-07-03 15:54:00,326.68,,United Kingdom
C545891,M,Manual,-1,2011-07-03 16:40:00,16.05,12754.0,Japan
C545892,M,Manual,-1,2011-07-03 16:41:00,17.55,12755.0,Japan
C545903,21931,JUMBO STORAGE BAG SUKI,-1,2011-08-03 08:34:00,1.95,13345.0,United Kingdom
C545903,22634,CHILDS BREAKFAST SET SPACEBOY,-1,2011-08-03 08:34:00,9.95,13345.0,United Kingdom
545990,84598,check,-3000,2011-08-03 13:07:00,0.0,,United Kingdom
C545997,21156,RETROSPOT CHILDRENS APRON,-6,2011-08-03 14:35:00,1.95,12679.0,France
C545997,22367,CHILDRENS APRON SPACEBOY DESIGN,-8,2011-08-03 14:35:00,1.95,12679.0,France
C545997,22634,CHILDS BREAKFAST SET SPACEBOY,-1,2011-08-03 14:35:00,9.95,12679.0,France
546010,22423,damages,-19,2011-08-03 15:55:00,0.0,,United Kingdom
546016,85172,Dotcom set,-675,2011-08-03 17:21:00,0.0,,United Kingdom
546018,85172,wrongly sold as sets,-600,2011-08-03 17:23:00,0.0,,United Kingdom
546020,85175,Amazon sold sets,-210,2011-08-03 17:27:00,0.0,,United Kingdom
546021,85175,dotcom sold sets,-345,2011-08-03 17:27:00,0.0,,United Kingdom
C546022,23187,FRENCH STYLE STORAGE JAR BONBONS,-6,2011-08-03 17:28:00,1.25,14507.0,United Kingdom
C546022,23186,FRENCH STYLE STORAGE JAR CAFE,-6,2011-08-03 17:28:00,1.25,14507.0,United Kingdom
546023,85175,wrongly sold sets,-975,2011-08-03 17:29:00,0.0,,United Kingdom
546024,85175,? sold as sets?,-1200,2011-08-03 17:31:00,0.0,,United Kingdom
546025,85172,?sold as sets?,-600,2011-08-03 17:31:00,0.0,,United Kingdom
C546080,22423,REGENCY CAKESTAND 3 TIER,-1,2011-09-03 11:18:00,12.75,15078.0,United Kingdom
C546081,85116,BLACK CANDELABRA T-LIGHT HOLDER,-6,2011-09-03 11:23:00,2.1,15974.0,United Kingdom
C546106,D,Discount,-1,2011-09-03 12:21:00,9.87,14527.0,United Kingdom
546124,35610C,Thrown away.,-1121,2011-09-03 14:50:00,0.0,,United Kingdom
546126,35611B,thrown away,-27,2011-09-03 14:52:00,0.0,,United Kingdom
C546125,22697,GREEN REGENCY TEACUP AND SAUCER,-6,2011-09-03 14:52:00,2.95,16316.0,United Kingdom
C546128,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-09-03 15:05:00,3.75,15622.0,United Kingdom
C546128,22842,BISCUIT TIN VINTAGE RED,-1,2011-09-03 15:05:00,6.75,15622.0,United Kingdom
C546128,22840,ROUND CAKE TIN VINTAGE RED,-1,2011-09-03 15:05:00,7.95,15622.0,United Kingdom
546129,35610B,thrown away,-541,2011-09-03 15:07:00,0.0,,United Kingdom
546130,35610A,thrown away,-1277,2011-09-03 15:08:00,0.0,,United Kingdom
C546131,22978,PANTRY ROLLING PIN,-6,2011-09-03 15:08:00,3.75,16057.0,United Kingdom
C546131,22841,ROUND CAKE TIN VINTAGE GREEN,-1,2011-09-03 15:08:00,7.95,16057.0,United Kingdom
C546131,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-1,2011-09-03 15:08:00,4.95,16057.0,United Kingdom
C546131,22072,RED RETROSPOT TEA CUP AND SAUCER,-1,2011-09-03 15:08:00,3.75,16057.0,United Kingdom
C546131,21539,RED RETROSPOT BUTTER DISH,-1,2011-09-03 15:08:00,4.95,16057.0,United Kingdom
C546131,21531,RED RETROSPOT SUGAR JAM BOWL,-1,2011-09-03 15:08:00,2.55,16057.0,United Kingdom
C546131,21218,RED SPOTTY BISCUIT TIN,-1,2011-09-03 15:08:00,3.75,16057.0,United Kingdom
C546131,22776,SWEETHEART CAKESTAND 3 TIER,-1,2011-09-03 15:08:00,9.95,16057.0,United Kingdom
546137,20893,damages/display,-197,2011-09-03 16:33:00,0.0,,United Kingdom
546138,21815,?,-300,2011-09-03 16:34:00,0.0,,United Kingdom
546140,21527,damages,-30,2011-09-03 16:35:00,0.0,,United Kingdom
546142,40016,damaged stock,-1100,2011-09-03 16:37:00,0.0,,United Kingdom
546145,21537,?,-80,2011-09-03 16:39:00,0.0,,United Kingdom
546147,21320,broken,-63,2011-09-03 16:42:00,0.0,,United Kingdom
546148,85049D,?,-100,2011-09-03 16:43:00,0.0,,United Kingdom
546149,20866,?,-230,2011-09-03 17:02:00,0.0,,United Kingdom
546152,72140F,throw away,-5368,2011-09-03 17:25:00,0.0,,United Kingdom
C546162,85178,VICTORIAN SEWING KIT,-144,2011-10-03 09:53:00,1.25,17404.0,Sweden
C546167,21527,RED RETROSPOT TRADITIONAL TEAPOT,-2,2011-10-03 10:13:00,7.95,15611.0,United Kingdom
C546168,47567B,TEA TIME KITCHEN APRON,-3,2011-10-03 10:22:00,5.95,16670.0,United Kingdom
C546168,22892,SET OF SALT AND PEPPER TOADSTOOLS,-12,2011-10-03 10:22:00,1.25,16670.0,United Kingdom
C546170,21713,CITRONELLA CANDLE FLOWERPOT,-5,2011-10-03 10:29:00,1.85,15034.0,United Kingdom
C546173,22488,NATURAL SLATE RECTANGLE CHALKBOARD,-1,2011-10-03 10:34:00,1.65,14227.0,United Kingdom
C546173,21231,SWEETHEART CERAMIC TRINKET BOX,-1,2011-10-03 10:34:00,1.25,14227.0,United Kingdom
C546174,22791,T-LIGHT GLASS FLUTED ANTIQUE,-3,2011-10-03 10:38:00,1.06,13094.0,United Kingdom
C546191,47566B,TEA TIME PARTY BUNTING,-35,2011-10-03 10:57:00,0.7,16422.0,United Kingdom
C546203,22915,ASSORTED BOTTLE TOP  MAGNETS,-12,2011-10-03 11:13:00,0.42,16839.0,United Kingdom
C546203,POST,POSTAGE,-1,2011-10-03 11:13:00,4.5,16839.0,United Kingdom
C546204,POST,POSTAGE,-1,2011-10-03 11:13:00,1.72,13599.0,United Kingdom
C546204,23006,TRAVEL CARD WALLET FLOWER MEADOW,-24,2011-10-03 11:13:00,0.42,13599.0,United Kingdom
C546205,POST,POSTAGE,-1,2011-10-03 11:14:00,2.84,18223.0,United Kingdom
C546206,21231,SWEETHEART CERAMIC TRINKET BOX,-1,2011-10-03 11:15:00,1.25,13014.0,United Kingdom
C546206,22064,PINK DOUGHNUT TRINKET POT,-1,2011-10-03 11:15:00,1.65,13014.0,United Kingdom
C546207,22423,REGENCY CAKESTAND 3 TIER,-1,2011-10-03 11:17:00,12.75,14211.0,United Kingdom
C546207,22381,TOY TIDY PINK POLKADOT,-2,2011-10-03 11:17:00,2.1,14211.0,United Kingdom
C546207,22302,COFFEE MUG PEARS  DESIGN,-1,2011-10-03 11:17:00,2.55,14211.0,United Kingdom
C546208,21318,GLASS CHALICE BLUE SMALL,-6,2011-10-03 11:19:00,1.65,12417.0,Belgium
C546208,22168,ORGANISER WOOD ANTIQUE WHITE,-1,2011-10-03 11:19:00,8.5,12417.0,Belgium
C546209,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-2,2011-10-03 11:31:00,4.4,15596.0,United Kingdom
C546209,22667,RECIPE BOX RETROSPOT,-6,2011-10-03 11:31:00,2.95,15596.0,United Kingdom
C546210,22355,CHARLOTTE BAG SUKI DESIGN,-1,2011-10-03 11:31:00,0.85,14713.0,United Kingdom
C546210,21272,SALLE DE BAIN HOOK,-1,2011-10-03 11:31:00,1.25,14713.0,United Kingdom
C546211,22962,JAM JAR WITH PINK LID,-3,2011-10-03 11:32:00,0.85,15358.0,United Kingdom
C546214,22499,WOODEN UNION JACK BUNTING,-1,2011-10-03 11:45:00,5.95,15724.0,United Kingdom
C546217,23004,TRAVEL CARD WALLET PANTRY,-24,2011-10-03 12:04:00,0.42,14057.0,United Kingdom
C546217,22995,TRAVEL CARD WALLET SUKI,-24,2011-10-03 12:04:00,0.42,14057.0,United Kingdom
C546217,23006,TRAVEL CARD WALLET FLOWER MEADOW,-24,2011-10-03 12:04:00,0.42,14057.0,United Kingdom
C546217,23002,TRAVEL CARD WALLET SKULLS,-24,2011-10-03 12:04:00,0.42,14057.0,United Kingdom
C546217,23000,TRAVEL CARD WALLET TRANSPORT,-24,2011-10-03 12:04:00,0.42,14057.0,United Kingdom
C546217,22994,TRAVEL CARD WALLET RETROSPOT,-24,2011-10-03 12:04:00,0.42,14057.0,United Kingdom
C546217,22997,TRAVEL CARD WALLET UNION JACK,-24,2011-10-03 12:04:00,0.42,14057.0,United Kingdom
C546234,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,-6,2011-10-03 12:31:00,2.95,13599.0,United Kingdom
C546238,22727,ALARM CLOCK BAKELIKE RED,-1,2011-10-03 12:58:00,3.75,13767.0,United Kingdom
C546241,21899,"KEY FOB , GARAGE DESIGN",-18,2011-10-03 13:04:00,0.65,14903.0,United Kingdom
546245,85185B,?,-259,2011-10-03 13:26:00,0.0,,United Kingdom
C546256,20674,GREEN POLKADOT BOWL,-6,2011-10-03 14:56:00,1.25,15738.0,United Kingdom
C546267,22046,TEA PARTY  WRAPPING PAPER,-9,2011-10-03 15:02:00,0.42,15093.0,United Kingdom
C546270,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-2,2011-10-03 15:03:00,4.95,17567.0,United Kingdom
C546278,22841,ROUND CAKE TIN VINTAGE GREEN,-1,2011-10-03 15:06:00,7.95,13476.0,United Kingdom
C546278,22424,ENAMEL BREAD BIN CREAM,-1,2011-10-03 15:06:00,12.75,13476.0,United Kingdom
C546302,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-1,2011-10-03 15:27:00,1.65,14214.0,United Kingdom
C546302,21871,SAVE THE PLANET MUG,-1,2011-10-03 15:27:00,1.25,14214.0,United Kingdom
C546313,22791,T-LIGHT GLASS FLUTED ANTIQUE,-3,2011-10-03 18:18:00,1.06,13094.0,United Kingdom
C546320,22467,GUMBALL COAT RACK,-3,2011-11-03 09:39:00,2.55,12708.0,Germany
